instant;dteday;season;yr;mnth;hr;holiday;weekday;workingday
634;29.01.11;1;0;1;16;0;6;0
635;29.01.11;1;0;1;17;0;6;0
636;29.01.11;1;0;1;18;0;6;0
637;29.01.11;1;0;1;19;0;6;0
638;29.01.11;1;0;1;20;0;6;0
639;29.01.11;1;0;1;21;0;6;0
640;29.01.11;1;0;1;22;0;6;0
641;29.01.11;1;0;1;23;0;6;0
642;30.01.11;1;0;1;0;0;0;0
643;30.01.11;1;0;1;1;0;0;0
644;30.01.11;1;0;1;2;0;0;0
645;30.01.11;1;0;1;3;0;0;0
646;30.01.11;1;0;1;4;0;0;0
647;30.01.11;1;0;1;5;0;0;0
648;30.01.11;1;0;1;7;0;0;0
649;30.01.11;1;0;1;8;0;0;0
650;30.01.11;1;0;1;9;0;0;0
651;30.01.11;1;0;1;10;0;0;0
652;30.01.11;1;0;1;11;0;0;0
653;30.01.11;1;0;1;12;0;0;0
654;30.01.11;1;0;1;13;0;0;0
655;30.01.11;1;0;1;14;0;0;0
656;30.01.11;1;0;1;15;0;0;0
657;30.01.11;1;0;1;16;0;0;0
658;30.01.11;1;0;1;17;0;0;0
659;30.01.11;1;0;1;18;0;0;0
660;30.01.11;1;0;1;19;0;0;0
661;30.01.11;1;0;1;20;0;0;0
662;30.01.11;1;0;1;21;0;0;0
663;30.01.11;1;0;1;22;0;0;0
664;30.01.11;1;0;1;23;0;0;0
665;31.01.11;1;0;1;0;0;1;1
666;31.01.11;1;0;1;1;0;1;1
667;31.01.11;1;0;1;2;0;1;1
668;31.01.11;1;0;1;3;0;1;1
669;31.01.11;1;0;1;4;0;1;1
670;31.01.11;1;0;1;5;0;1;1
671;31.01.11;1;0;1;6;0;1;1
672;31.01.11;1;0;1;7;0;1;1
673;31.01.11;1;0;1;8;0;1;1
674;31.01.11;1;0;1;9;0;1;1
675;31.01.11;1;0;1;10;0;1;1
676;31.01.11;1;0;1;11;0;1;1
677;31.01.11;1;0;1;12;0;1;1
678;31.01.11;1;0;1;13;0;1;1
679;31.01.11;1;0;1;14;0;1;1
680;31.01.11;1;0;1;15;0;1;1
681;31.01.11;1;0;1;16;0;1;1
682;31.01.11;1;0;1;17;0;1;1
683;31.01.11;1;0;1;18;0;1;1
684;31.01.11;1;0;1;19;0;1;1
685;31.01.11;1;0;1;20;0;1;1
686;31.01.11;1;0;1;21;0;1;1
687;31.01.11;1;0;1;22;0;1;1
688;31.01.11;1;0;1;23;0;1;1
689;01.02.11;1;0;2;0;0;2;1
690;01.02.11;1;0;2;1;0;2;1
691;01.02.11;1;0;2;2;0;2;1
692;01.02.11;1;0;2;3;0;2;1
693;01.02.11;1;0;2;5;0;2;1
694;01.02.11;1;0;2;6;0;2;1
695;01.02.11;1;0;2;7;0;2;1
696;01.02.11;1;0;2;8;0;2;1
697;01.02.11;1;0;2;9;0;2;1
698;01.02.11;1;0;2;10;0;2;1
699;01.02.11;1;0;2;11;0;2;1
700;01.02.11;1;0;2;12;0;2;1
701;01.02.11;1;0;2;13;0;2;1
702;01.02.11;1;0;2;14;0;2;1
703;01.02.11;1;0;2;15;0;2;1
704;01.02.11;1;0;2;16;0;2;1
705;01.02.11;1;0;2;17;0;2;1
706;01.02.11;1;0;2;18;0;2;1
707;01.02.11;1;0;2;19;0;2;1
708;01.02.11;1;0;2;20;0;2;1
709;01.02.11;1;0;2;21;0;2;1
710;01.02.11;1;0;2;22;0;2;1
711;01.02.11;1;0;2;23;0;2;1
712;02.02.11;1;0;2;0;0;3;1
713;02.02.11;1;0;2;1;0;3;1
714;02.02.11;1;0;2;2;0;3;1
715;02.02.11;1;0;2;3;0;3;1
716;02.02.11;1;0;2;4;0;3;1
717;02.02.11;1;0;2;5;0;3;1
718;02.02.11;1;0;2;6;0;3;1
719;02.02.11;1;0;2;7;0;3;1
720;02.02.11;1;0;2;8;0;3;1
721;02.02.11;1;0;2;9;0;3;1
722;02.02.11;1;0;2;10;0;3;1
723;02.02.11;1;0;2;11;0;3;1
724;02.02.11;1;0;2;12;0;3;1
725;02.02.11;1;0;2;13;0;3;1
726;02.02.11;1;0;2;14;0;3;1
727;02.02.11;1;0;2;15;0;3;1
728;02.02.11;1;0;2;16;0;3;1
729;02.02.11;1;0;2;17;0;3;1
730;02.02.11;1;0;2;18;0;3;1
731;02.02.11;1;0;2;19;0;3;1
732;02.02.11;1;0;2;20;0;3;1
733;02.02.11;1;0;2;21;0;3;1
734;02.02.11;1;0;2;22;0;3;1
735;02.02.11;1;0;2;23;0;3;1
736;03.02.11;1;0;2;0;0;4;1
737;03.02.11;1;0;2;1;0;4;1
738;03.02.11;1;0;2;2;0;4;1
739;03.02.11;1;0;2;3;0;4;1
740;03.02.11;1;0;2;5;0;4;1
741;03.02.11;1;0;2;6;0;4;1
742;03.02.11;1;0;2;7;0;4;1
743;03.02.11;1;0;2;8;0;4;1
744;03.02.11;1;0;2;9;0;4;1
745;03.02.11;1;0;2;10;0;4;1
746;03.02.11;1;0;2;11;0;4;1
747;03.02.11;1;0;2;12;0;4;1
748;03.02.11;1;0;2;13;0;4;1
749;03.02.11;1;0;2;14;0;4;1
750;03.02.11;1;0;2;15;0;4;1
751;03.02.11;1;0;2;16;0;4;1
752;03.02.11;1;0;2;17;0;4;1
753;03.02.11;1;0;2;18;0;4;1
754;03.02.11;1;0;2;19;0;4;1
755;03.02.11;1;0;2;20;0;4;1
756;03.02.11;1;0;2;21;0;4;1
757;03.02.11;1;0;2;22;0;4;1
758;03.02.11;1;0;2;23;0;4;1
759;04.02.11;1;0;2;0;0;5;1
760;04.02.11;1;0;2;1;0;5;1
761;04.02.11;1;0;2;2;0;5;1
762;04.02.11;1;0;2;3;0;5;1
763;04.02.11;1;0;2;5;0;5;1
764;04.02.11;1;0;2;6;0;5;1
765;04.02.11;1;0;2;7;0;5;1
766;04.02.11;1;0;2;8;0;5;1
767;04.02.11;1;0;2;9;0;5;1
768;04.02.11;1;0;2;10;0;5;1
769;04.02.11;1;0;2;11;0;5;1
770;04.02.11;1;0;2;12;0;5;1
771;04.02.11;1;0;2;13;0;5;1
772;04.02.11;1;0;2;14;0;5;1
773;04.02.11;1;0;2;15;0;5;1
774;04.02.11;1;0;2;16;0;5;1
775;04.02.11;1;0;2;17;0;5;1
776;04.02.11;1;0;2;18;0;5;1
777;04.02.11;1;0;2;19;0;5;1
778;04.02.11;1;0;2;20;0;5;1
779;04.02.11;1;0;2;21;0;5;1
780;04.02.11;1;0;2;22;0;5;1
781;04.02.11;1;0;2;23;0;5;1
782;05.02.11;1;0;2;0;0;6;0
783;05.02.11;1;0;2;1;0;6;0
784;05.02.11;1;0;2;2;0;6;0
785;05.02.11;1;0;2;3;0;6;0
786;05.02.11;1;0;2;4;0;6;0
787;05.02.11;1;0;2;5;0;6;0
788;05.02.11;1;0;2;6;0;6;0
789;05.02.11;1;0;2;7;0;6;0
790;05.02.11;1;0;2;8;0;6;0
791;05.02.11;1;0;2;9;0;6;0
792;05.02.11;1;0;2;10;0;6;0
793;05.02.11;1;0;2;11;0;6;0
794;05.02.11;1;0;2;12;0;6;0
795;05.02.11;1;0;2;13;0;6;0
796;05.02.11;1;0;2;14;0;6;0
797;05.02.11;1;0;2;15;0;6;0
798;05.02.11;1;0;2;16;0;6;0
799;05.02.11;1;0;2;17;0;6;0
800;05.02.11;1;0;2;18;0;6;0
801;05.02.11;1;0;2;19;0;6;0
802;05.02.11;1;0;2;20;0;6;0
803;05.02.11;1;0;2;21;0;6;0
804;05.02.11;1;0;2;22;0;6;0
805;05.02.11;1;0;2;23;0;6;0
806;06.02.11;1;0;2;0;0;0;0
807;06.02.11;1;0;2;1;0;0;0
808;06.02.11;1;0;2;2;0;0;0
809;06.02.11;1;0;2;3;0;0;0
810;06.02.11;1;0;2;4;0;0;0
811;06.02.11;1;0;2;5;0;0;0
812;06.02.11;1;0;2;6;0;0;0
813;06.02.11;1;0;2;7;0;0;0
814;06.02.11;1;0;2;8;0;0;0
815;06.02.11;1;0;2;9;0;0;0
816;06.02.11;1;0;2;10;0;0;0
817;06.02.11;1;0;2;11;0;0;0
818;06.02.11;1;0;2;12;0;0;0
819;06.02.11;1;0;2;13;0;0;0
820;06.02.11;1;0;2;14;0;0;0
821;06.02.11;1;0;2;15;0;0;0
822;06.02.11;1;0;2;16;0;0;0
823;06.02.11;1;0;2;17;0;0;0
824;06.02.11;1;0;2;18;0;0;0
825;06.02.11;1;0;2;19;0;0;0
826;06.02.11;1;0;2;20;0;0;0
827;06.02.11;1;0;2;21;0;0;0
828;06.02.11;1;0;2;22;0;0;0
829;06.02.11;1;0;2;23;0;0;0
830;07.02.11;1;0;2;0;0;1;1
831;07.02.11;1;0;2;1;0;1;1
832;07.02.11;1;0;2;2;0;1;1
833;07.02.11;1;0;2;3;0;1;1
834;07.02.11;1;0;2;4;0;1;1
835;07.02.11;1;0;2;5;0;1;1
836;07.02.11;1;0;2;6;0;1;1
837;07.02.11;1;0;2;7;0;1;1
838;07.02.11;1;0;2;8;0;1;1
839;07.02.11;1;0;2;9;0;1;1
840;07.02.11;1;0;2;10;0;1;1
841;07.02.11;1;0;2;11;0;1;1
842;07.02.11;1;0;2;12;0;1;1
843;07.02.11;1;0;2;13;0;1;1
844;07.02.11;1;0;2;14;0;1;1
845;07.02.11;1;0;2;15;0;1;1
846;07.02.11;1;0;2;16;0;1;1
847;07.02.11;1;0;2;17;0;1;1
848;07.02.11;1;0;2;18;0;1;1
849;07.02.11;1;0;2;19;0;1;1
850;07.02.11;1;0;2;20;0;1;1
851;07.02.11;1;0;2;21;0;1;1
852;07.02.11;1;0;2;22;0;1;1
853;07.02.11;1;0;2;23;0;1;1
854;08.02.11;1;0;2;0;0;2;1
855;08.02.11;1;0;2;1;0;2;1
856;08.02.11;1;0;2;2;0;2;1
857;08.02.11;1;0;2;3;0;2;1
858;08.02.11;1;0;2;4;0;2;1
859;08.02.11;1;0;2;5;0;2;1
860;08.02.11;1;0;2;6;0;2;1
861;08.02.11;1;0;2;7;0;2;1
862;08.02.11;1;0;2;8;0;2;1
863;08.02.11;1;0;2;9;0;2;1
864;08.02.11;1;0;2;10;0;2;1
865;08.02.11;1;0;2;11;0;2;1
866;08.02.11;1;0;2;12;0;2;1
867;08.02.11;1;0;2;13;0;2;1
868;08.02.11;1;0;2;14;0;2;1
869;08.02.11;1;0;2;15;0;2;1
870;08.02.11;1;0;2;16;0;2;1
871;08.02.11;1;0;2;17;0;2;1
872;08.02.11;1;0;2;18;0;2;1
873;08.02.11;1;0;2;19;0;2;1
874;08.02.11;1;0;2;20;0;2;1
875;08.02.11;1;0;2;21;0;2;1
876;08.02.11;1;0;2;22;0;2;1
877;08.02.11;1;0;2;23;0;2;1
878;09.02.11;1;0;2;0;0;3;1
879;09.02.11;1;0;2;1;0;3;1
880;09.02.11;1;0;2;2;0;3;1
881;09.02.11;1;0;2;3;0;3;1
882;09.02.11;1;0;2;5;0;3;1
883;09.02.11;1;0;2;6;0;3;1
884;09.02.11;1;0;2;7;0;3;1
885;09.02.11;1;0;2;8;0;3;1
886;09.02.11;1;0;2;9;0;3;1
887;09.02.11;1;0;2;10;0;3;1
888;09.02.11;1;0;2;11;0;3;1
889;09.02.11;1;0;2;12;0;3;1
890;09.02.11;1;0;2;13;0;3;1
891;09.02.11;1;0;2;14;0;3;1
892;09.02.11;1;0;2;15;0;3;1
893;09.02.11;1;0;2;16;0;3;1
894;09.02.11;1;0;2;17;0;3;1
895;09.02.11;1;0;2;18;0;3;1
896;09.02.11;1;0;2;19;0;3;1
897;09.02.11;1;0;2;20;0;3;1
898;09.02.11;1;0;2;21;0;3;1
899;09.02.11;1;0;2;22;0;3;1
900;09.02.11;1;0;2;23;0;3;1
901;10.02.11;1;0;2;0;0;4;1
902;10.02.11;1;0;2;1;0;4;1
903;10.02.11;1;0;2;2;0;4;1
904;10.02.11;1;0;2;4;0;4;1
905;10.02.11;1;0;2;5;0;4;1
906;10.02.11;1;0;2;6;0;4;1
907;10.02.11;1;0;2;7;0;4;1
908;10.02.11;1;0;2;8;0;4;1
909;10.02.11;1;0;2;9;0;4;1
910;10.02.11;1;0;2;10;0;4;1
911;10.02.11;1;0;2;11;0;4;1
912;10.02.11;1;0;2;12;0;4;1
913;10.02.11;1;0;2;13;0;4;1
914;10.02.11;1;0;2;14;0;4;1
915;10.02.11;1;0;2;15;0;4;1
916;10.02.11;1;0;2;16;0;4;1
917;10.02.11;1;0;2;17;0;4;1
918;10.02.11;1;0;2;18;0;4;1
919;10.02.11;1;0;2;19;0;4;1
920;10.02.11;1;0;2;20;0;4;1
921;10.02.11;1;0;2;21;0;4;1
922;10.02.11;1;0;2;22;0;4;1
923;10.02.11;1;0;2;23;0;4;1
924;11.02.11;1;0;2;0;0;5;1
925;11.02.11;1;0;2;1;0;5;1
926;11.02.11;1;0;2;2;0;5;1
927;11.02.11;1;0;2;5;0;5;1
928;11.02.11;1;0;2;6;0;5;1
929;11.02.11;1;0;2;7;0;5;1
930;11.02.11;1;0;2;8;0;5;1
931;11.02.11;1;0;2;9;0;5;1
932;11.02.11;1;0;2;10;0;5;1
933;11.02.11;1;0;2;11;0;5;1
934;11.02.11;1;0;2;12;0;5;1
935;11.02.11;1;0;2;13;0;5;1
936;11.02.11;1;0;2;14;0;5;1
937;11.02.11;1;0;2;15;0;5;1
938;11.02.11;1;0;2;16;0;5;1
939;11.02.11;1;0;2;17;0;5;1
940;11.02.11;1;0;2;18;0;5;1
941;11.02.11;1;0;2;19;0;5;1
942;11.02.11;1;0;2;20;0;5;1
943;11.02.11;1;0;2;21;0;5;1
944;11.02.11;1;0;2;22;0;5;1
945;11.02.11;1;0;2;23;0;5;1
946;12.02.11;1;0;2;0;0;6;0
947;12.02.11;1;0;2;1;0;6;0
948;12.02.11;1;0;2;2;0;6;0
949;12.02.11;1;0;2;3;0;6;0
950;12.02.11;1;0;2;4;0;6;0
951;12.02.11;1;0;2;5;0;6;0
952;12.02.11;1;0;2;6;0;6;0
953;12.02.11;1;0;2;7;0;6;0
954;12.02.11;1;0;2;8;0;6;0
955;12.02.11;1;0;2;9;0;6;0
956;12.02.11;1;0;2;10;0;6;0
957;12.02.11;1;0;2;11;0;6;0
958;12.02.11;1;0;2;12;0;6;0
959;12.02.11;1;0;2;13;0;6;0
960;12.02.11;1;0;2;14;0;6;0
961;12.02.11;1;0;2;15;0;6;0
962;12.02.11;1;0;2;16;0;6;0
963;12.02.11;1;0;2;17;0;6;0
964;12.02.11;1;0;2;18;0;6;0
965;12.02.11;1;0;2;19;0;6;0
966;12.02.11;1;0;2;20;0;6;0
967;12.02.11;1;0;2;21;0;6;0
968;12.02.11;1;0;2;22;0;6;0
969;12.02.11;1;0;2;23;0;6;0
970;13.02.11;1;0;2;0;0;0;0
971;13.02.11;1;0;2;1;0;0;0
972;13.02.11;1;0;2;2;0;0;0
973;13.02.11;1;0;2;3;0;0;0
974;13.02.11;1;0;2;4;0;0;0
975;13.02.11;1;0;2;6;0;0;0
976;13.02.11;1;0;2;7;0;0;0
977;13.02.11;1;0;2;8;0;0;0
978;13.02.11;1;0;2;9;0;0;0
979;13.02.11;1;0;2;10;0;0;0
980;13.02.11;1;0;2;11;0;0;0
981;13.02.11;1;0;2;12;0;0;0
982;13.02.11;1;0;2;13;0;0;0
983;13.02.11;1;0;2;14;0;0;0
984;13.02.11;1;0;2;15;0;0;0
985;13.02.11;1;0;2;16;0;0;0
986;13.02.11;1;0;2;17;0;0;0
987;13.02.11;1;0;2;18;0;0;0
988;13.02.11;1;0;2;19;0;0;0
989;13.02.11;1;0;2;20;0;0;0
990;13.02.11;1;0;2;21;0;0;0
991;13.02.11;1;0;2;22;0;0;0
992;13.02.11;1;0;2;23;0;0;0
993;14.02.11;1;0;2;0;0;1;1
994;14.02.11;1;0;2;1;0;1;1
995;14.02.11;1;0;2;2;0;1;1
996;14.02.11;1;0;2;3;0;1;1
997;14.02.11;1;0;2;4;0;1;1
998;14.02.11;1;0;2;5;0;1;1
999;14.02.11;1;0;2;6;0;1;1
1000;14.02.11;1;0;2;7;0;1;1
1001;14.02.11;1;0;2;8;0;1;1
1002;14.02.11;1;0;2;9;0;1;1
1003;14.02.11;1;0;2;10;0;1;1
1004;14.02.11;1;0;2;11;0;1;1
1005;14.02.11;1;0;2;12;0;1;1
1006;14.02.11;1;0;2;13;0;1;1
1007;14.02.11;1;0;2;14;0;1;1
1008;14.02.11;1;0;2;15;0;1;1
1009;14.02.11;1;0;2;16;0;1;1
1010;14.02.11;1;0;2;17;0;1;1
1011;14.02.11;1;0;2;18;0;1;1
1012;14.02.11;1;0;2;19;0;1;1
1013;14.02.11;1;0;2;20;0;1;1
1014;14.02.11;1;0;2;21;0;1;1
1015;14.02.11;1;0;2;22;0;1;1
1016;14.02.11;1;0;2;23;0;1;1
1017;15.02.11;1;0;2;0;0;2;1
1018;15.02.11;1;0;2;1;0;2;1
1019;15.02.11;1;0;2;2;0;2;1
1020;15.02.11;1;0;2;4;0;2;1
1021;15.02.11;1;0;2;5;0;2;1
1022;15.02.11;1;0;2;6;0;2;1
1023;15.02.11;1;0;2;7;0;2;1
1024;15.02.11;1;0;2;8;0;2;1
1025;15.02.11;1;0;2;9;0;2;1
1026;15.02.11;1;0;2;10;0;2;1
1027;15.02.11;1;0;2;11;0;2;1
1028;15.02.11;1;0;2;12;0;2;1
1029;15.02.11;1;0;2;13;0;2;1
1030;15.02.11;1;0;2;14;0;2;1
1031;15.02.11;1;0;2;15;0;2;1
1032;15.02.11;1;0;2;16;0;2;1
1033;15.02.11;1;0;2;17;0;2;1
1034;15.02.11;1;0;2;18;0;2;1
1035;15.02.11;1;0;2;19;0;2;1
1036;15.02.11;1;0;2;20;0;2;1
1037;15.02.11;1;0;2;21;0;2;1
1038;15.02.11;1;0;2;22;0;2;1
1039;15.02.11;1;0;2;23;0;2;1
1040;16.02.11;1;0;2;0;0;3;1
1041;16.02.11;1;0;2;1;0;3;1
1042;16.02.11;1;0;2;3;0;3;1
1043;16.02.11;1;0;2;4;0;3;1
1044;16.02.11;1;0;2;5;0;3;1
1045;16.02.11;1;0;2;6;0;3;1
1046;16.02.11;1;0;2;7;0;3;1
1047;16.02.11;1;0;2;8;0;3;1
1048;16.02.11;1;0;2;9;0;3;1
1049;16.02.11;1;0;2;10;0;3;1
1050;16.02.11;1;0;2;11;0;3;1
1051;16.02.11;1;0;2;12;0;3;1
1052;16.02.11;1;0;2;13;0;3;1
1053;16.02.11;1;0;2;14;0;3;1
1054;16.02.11;1;0;2;15;0;3;1
1055;16.02.11;1;0;2;16;0;3;1
1056;16.02.11;1;0;2;17;0;3;1
1057;16.02.11;1;0;2;18;0;3;1
1058;16.02.11;1;0;2;19;0;3;1
1059;16.02.11;1;0;2;20;0;3;1
1060;16.02.11;1;0;2;21;0;3;1
1061;16.02.11;1;0;2;22;0;3;1
1062;16.02.11;1;0;2;23;0;3;1
1063;17.02.11;1;0;2;0;0;4;1
1064;17.02.11;1;0;2;1;0;4;1
1065;17.02.11;1;0;2;2;0;4;1
1066;17.02.11;1;0;2;3;0;4;1
1067;17.02.11;1;0;2;4;0;4;1
1068;17.02.11;1;0;2;5;0;4;1
1069;17.02.11;1;0;2;6;0;4;1
1070;17.02.11;1;0;2;7;0;4;1
1071;17.02.11;1;0;2;8;0;4;1
1072;17.02.11;1;0;2;9;0;4;1
1073;17.02.11;1;0;2;10;0;4;1
1074;17.02.11;1;0;2;11;0;4;1
1075;17.02.11;1;0;2;12;0;4;1
1076;17.02.11;1;0;2;13;0;4;1
1077;17.02.11;1;0;2;14;0;4;1
1078;17.02.11;1;0;2;15;0;4;1
1079;17.02.11;1;0;2;16;0;4;1
1080;17.02.11;1;0;2;17;0;4;1
1081;17.02.11;1;0;2;18;0;4;1
1082;17.02.11;1;0;2;19;0;4;1
1083;17.02.11;1;0;2;20;0;4;1
1084;17.02.11;1;0;2;21;0;4;1
1085;17.02.11;1;0;2;22;0;4;1
1086;17.02.11;1;0;2;23;0;4;1
1087;18.02.11;1;0;2;0;0;5;1
1088;18.02.11;1;0;2;1;0;5;1
1089;18.02.11;1;0;2;2;0;5;1
1090;18.02.11;1;0;2;3;0;5;1
1091;18.02.11;1;0;2;4;0;5;1
1092;18.02.11;1;0;2;5;0;5;1
1093;18.02.11;1;0;2;6;0;5;1
1094;18.02.11;1;0;2;7;0;5;1
1095;18.02.11;1;0;2;8;0;5;1
1096;18.02.11;1;0;2;9;0;5;1
1097;18.02.11;1;0;2;10;0;5;1
1098;18.02.11;1;0;2;11;0;5;1
1099;18.02.11;1;0;2;12;0;5;1
1100;18.02.11;1;0;2;13;0;5;1
1101;18.02.11;1;0;2;14;0;5;1
1102;18.02.11;1;0;2;15;0;5;1
1103;18.02.11;1;0;2;16;0;5;1
1104;18.02.11;1;0;2;17;0;5;1
1105;18.02.11;1;0;2;18;0;5;1
1106;18.02.11;1;0;2;19;0;5;1
1107;18.02.11;1;0;2;20;0;5;1
1108;18.02.11;1;0;2;21;0;5;1
1109;18.02.11;1;0;2;22;0;5;1
1110;18.02.11;1;0;2;23;0;5;1
1111;19.02.11;1;0;2;0;0;6;0
1112;19.02.11;1;0;2;1;0;6;0
1113;19.02.11;1;0;2;2;0;6;0
1114;19.02.11;1;0;2;3;0;6;0
1115;19.02.11;1;0;2;4;0;6;0
1116;19.02.11;1;0;2;5;0;6;0
1117;19.02.11;1;0;2;6;0;6;0
1118;19.02.11;1;0;2;7;0;6;0
1119;19.02.11;1;0;2;8;0;6;0
1120;19.02.11;1;0;2;9;0;6;0
1121;19.02.11;1;0;2;10;0;6;0
1122;19.02.11;1;0;2;11;0;6;0
1123;19.02.11;1;0;2;12;0;6;0
1124;19.02.11;1;0;2;13;0;6;0
1125;19.02.11;1;0;2;14;0;6;0
1126;19.02.11;1;0;2;15;0;6;0
1127;19.02.11;1;0;2;16;0;6;0
1128;19.02.11;1;0;2;17;0;6;0
1129;19.02.11;1;0;2;18;0;6;0
1130;19.02.11;1;0;2;19;0;6;0
1131;19.02.11;1;0;2;20;0;6;0
1132;19.02.11;1;0;2;21;0;6;0
1133;19.02.11;1;0;2;22;0;6;0
1134;19.02.11;1;0;2;23;0;6;0
1135;20.02.11;1;0;2;0;0;0;0
1136;20.02.11;1;0;2;1;0;0;0
1137;20.02.11;1;0;2;2;0;0;0
1138;20.02.11;1;0;2;3;0;0;0
1139;20.02.11;1;0;2;4;0;0;0
1140;20.02.11;1;0;2;6;0;0;0
1141;20.02.11;1;0;2;7;0;0;0
1142;20.02.11;1;0;2;8;0;0;0
1143;20.02.11;1;0;2;9;0;0;0
1144;20.02.11;1;0;2;10;0;0;0
1145;20.02.11;1;0;2;11;0;0;0
1146;20.02.11;1;0;2;12;0;0;0
1147;20.02.11;1;0;2;13;0;0;0
1148;20.02.11;1;0;2;14;0;0;0
1149;20.02.11;1;0;2;15;0;0;0
1150;20.02.11;1;0;2;16;0;0;0
1151;20.02.11;1;0;2;17;0;0;0
1152;20.02.11;1;0;2;18;0;0;0
1153;20.02.11;1;0;2;19;0;0;0
1154;20.02.11;1;0;2;20;0;0;0
1155;20.02.11;1;0;2;21;0;0;0
1156;20.02.11;1;0;2;22;0;0;0
1157;20.02.11;1;0;2;23;0;0;0
1158;21.02.11;1;0;2;0;1;1;0
1159;21.02.11;1;0;2;1;1;1;0
1160;21.02.11;1;0;2;2;1;1;0
1161;21.02.11;1;0;2;3;1;1;0
1162;21.02.11;1;0;2;4;1;1;0
1163;21.02.11;1;0;2;5;1;1;0
1164;21.02.11;1;0;2;6;1;1;0
1165;21.02.11;1;0;2;7;1;1;0
1166;21.02.11;1;0;2;8;1;1;0
1167;21.02.11;1;0;2;9;1;1;0
1168;21.02.11;1;0;2;10;1;1;0
1169;21.02.11;1;0;2;11;1;1;0
1170;21.02.11;1;0;2;12;1;1;0
1171;21.02.11;1;0;2;13;1;1;0
1172;21.02.11;1;0;2;14;1;1;0
1173;21.02.11;1;0;2;15;1;1;0
1174;21.02.11;1;0;2;16;1;1;0
1175;21.02.11;1;0;2;17;1;1;0
1176;21.02.11;1;0;2;18;1;1;0
1177;21.02.11;1;0;2;19;1;1;0
1178;21.02.11;1;0;2;20;1;1;0
1179;21.02.11;1;0;2;21;1;1;0
1180;21.02.11;1;0;2;22;1;1;0
1181;21.02.11;1;0;2;23;1;1;0
1182;22.02.11;1;0;2;6;0;2;1
1183;22.02.11;1;0;2;7;0;2;1
1184;22.02.11;1;0;2;8;0;2;1
1185;22.02.11;1;0;2;9;0;2;1
1186;22.02.11;1;0;2;10;0;2;1
1187;22.02.11;1;0;2;11;0;2;1
1188;22.02.11;1;0;2;12;0;2;1
1189;22.02.11;1;0;2;13;0;2;1
1190;22.02.11;1;0;2;14;0;2;1
1191;22.02.11;1;0;2;15;0;2;1
1192;22.02.11;1;0;2;16;0;2;1
1193;22.02.11;1;0;2;17;0;2;1
1194;22.02.11;1;0;2;18;0;2;1
1195;22.02.11;1;0;2;19;0;2;1
1196;22.02.11;1;0;2;20;0;2;1
1197;22.02.11;1;0;2;21;0;2;1
1198;22.02.11;1;0;2;22;0;2;1
1199;22.02.11;1;0;2;23;0;2;1
1200;23.02.11;1;0;2;0;0;3;1
1201;23.02.11;1;0;2;1;0;3;1
1202;23.02.11;1;0;2;2;0;3;1
1203;23.02.11;1;0;2;3;0;3;1
1204;23.02.11;1;0;2;5;0;3;1
1205;23.02.11;1;0;2;6;0;3;1
1206;23.02.11;1;0;2;7;0;3;1
1207;23.02.11;1;0;2;8;0;3;1
1208;23.02.11;1;0;2;9;0;3;1
1209;23.02.11;1;0;2;10;0;3;1
1210;23.02.11;1;0;2;11;0;3;1
1211;23.02.11;1;0;2;12;0;3;1
1212;23.02.11;1;0;2;13;0;3;1
1213;23.02.11;1;0;2;14;0;3;1
1214;23.02.11;1;0;2;15;0;3;1
1215;23.02.11;1;0;2;16;0;3;1
1216;23.02.11;1;0;2;17;0;3;1
1217;23.02.11;1;0;2;18;0;3;1
1218;23.02.11;1;0;2;19;0;3;1
1219;23.02.11;1;0;2;20;0;3;1
1220;23.02.11;1;0;2;21;0;3;1
1221;23.02.11;1;0;2;22;0;3;1
1222;23.02.11;1;0;2;23;0;3;1
1223;24.02.11;1;0;2;0;0;4;1
1224;24.02.11;1;0;2;1;0;4;1
1225;24.02.11;1;0;2;2;0;4;1
1226;24.02.11;1;0;2;3;0;4;1
1227;24.02.11;1;0;2;5;0;4;1
1228;24.02.11;1;0;2;6;0;4;1
1229;24.02.11;1;0;2;7;0;4;1
1230;24.02.11;1;0;2;8;0;4;1
1231;24.02.11;1;0;2;9;0;4;1
1232;24.02.11;1;0;2;10;0;4;1
1233;24.02.11;1;0;2;11;0;4;1
1234;24.02.11;1;0;2;12;0;4;1
1235;24.02.11;1;0;2;13;0;4;1
1236;24.02.11;1;0;2;14;0;4;1
1237;24.02.11;1;0;2;15;0;4;1
1238;24.02.11;1;0;2;16;0;4;1
1239;24.02.11;1;0;2;17;0;4;1
1240;24.02.11;1;0;2;18;0;4;1
1241;24.02.11;1;0;2;19;0;4;1
1242;24.02.11;1;0;2;20;0;4;1
1243;24.02.11;1;0;2;21;0;4;1
1244;24.02.11;1;0;2;22;0;4;1
1245;24.02.11;1;0;2;23;0;4;1
1246;25.02.11;1;0;2;0;0;5;1
1247;25.02.11;1;0;2;1;0;5;1
1248;25.02.11;1;0;2;2;0;5;1
1249;25.02.11;1;0;2;3;0;5;1
1250;25.02.11;1;0;2;5;0;5;1
1251;25.02.11;1;0;2;6;0;5;1
1252;25.02.11;1;0;2;7;0;5;1
1253;25.02.11;1;0;2;8;0;5;1
1254;25.02.11;1;0;2;9;0;5;1
1255;25.02.11;1;0;2;10;0;5;1
1256;25.02.11;1;0;2;11;0;5;1
